rat,rsrp,rsrq,snr,pci,deltaTcpKernelLossRate,deltaDnsRttAvg,deltaTcpKernelRttAvg,dlRateBps,ulRateBps,retans,totalretrans,unacked,retransmit,lostCount,avgRttVar,minRtt,avgRtt,isVedioDataStall,isVideoFront
20.0,-79.0,-11.0,23.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225597.0,15582.0,313282.0,1.0,0.0
13.0,-82.0,-5.0,23.0,1.0,0.0,-1.0,-1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,225492.0,15582.0,313441.0,1.0,0.0
13.0,-82.0,-5.0,23.0,1.0,0.0,86.0,-1.0,345.0,5.0,0.0,1.0,0.0,0.0,0.0,218715.0,15582.0,303801.0,1.0,0.0
13.0,-82.0,-5.0,23.0,0.0,0.0,-1.0,10.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,213271.0,15582.0,273747.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-4.0,466.0,21.0,0.0,0.0,0.0,0.0,0.0,131695.0,13167.0,205075.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-1.0,312.0,5.0,0.0,0.0,0.0,0.0,0.0,131251.0,13167.0,204703.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-3.0,377.0,10.0,0.0,0.0,0.0,0.0,0.0,136936.0,13167.0,215199.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,137383.0,13167.0,210808.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-1.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,136000.0,13167.0,208897.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-5.0,178.0,5.0,0.0,0.0,0.0,0.0,0.0,139927.0,13167.0,214236.0,1.0,0.0
20.0,-82.0,-11.0,31.0,1.0,0.0,-1.0,-4.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,137416.0,13167.0,209983.0,1.0,0.0
13.0,-88.0,-7.0,17.0,1.0,-1.0,0.0,-3.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,136197.0,13167.0,213105.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,104.0,10.0,0.0,2.0,1.0,0.0,0.0,132871.0,13167.0,201006.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-2.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,134426.0,13167.0,203625.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-8.0,101.0,9.0,0.0,2.0,0.0,0.0,0.0,215911.0,13167.0,293379.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,2.0,-1.0,146.0,3.0,0.0,0.0,0.0,0.0,0.0,193284.0,13167.0,263901.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-10.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,211144.0,13167.0,285769.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,211770.0,13167.0,286470.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,209098.0,13167.0,285387.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,42.0,-12.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,179109.0,13167.0,248097.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179109.0,13167.0,248097.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,159706.0,13167.0,229276.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,75.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148475.0,13167.0,177774.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-4.0,134.0,7.0,0.0,1.0,0.0,0.0,0.0,119181.0,13167.0,150145.0,1.0,0.0
13.0,-88.0,-7.0,17.0,0.0,0.0,43.0,-1.0,179.0,20.0,0.0,0.0,1.0,0.0,0.0,63969.0,14554.0,94132.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,1.0,140.0,13.0,0.0,0.0,0.0,0.0,0.0,57318.0,13167.0,92637.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,145.0,-2.0,445.0,23.0,0.0,3.0,3.0,0.0,0.0,127742.0,13167.0,171483.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,1.0,4.0,758.0,17.0,0.0,4.0,3.0,0.0,0.0,117068.0,13167.0,157151.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,1.0,15.0,355.0,12.0,0.0,0.0,0.0,0.0,0.0,104938.0,14554.0,142108.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,39.0,-11.0,382.0,10.0,0.0,0.0,0.0,0.0,0.0,93210.0,14554.0,130523.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-3.0,240.0,5.0,0.0,0.0,0.0,0.0,0.0,101751.0,14554.0,139800.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,152.0,5.0,0.0,0.0,0.0,0.0,0.0,98551.0,14554.0,133474.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,1.0,-1.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,97829.0,14554.0,134608.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,0.0,-1.0,-1.0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,95436.0,14554.0,132914.0,1.0,1.0
13.0,-88.0,-7.0,17.0,0.0,10.0,-1.0,20.0,81.0,2.0,1.0,2.0,1.0,1.0,1.0,73542.0,14554.0,112751.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56336.0,58.0,75499.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,55960.0,58.0,76150.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,55530.0,58.0,76272.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,5.0,66.0,1.0,0.0,4.0,0.0,0.0,0.0,65326.0,58.0,88066.0,1.0,1.0
13.0,-85.0,-7.0,27.0,1.0,0.0,-1.0,-1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,64684.0,58.0,87202.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,91.0,2.0,0.0,1.0,1.0,0.0,0.0,65732.0,58.0,87917.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,0.0,-1.0,38.0,2.0,0.0,1.0,0.0,0.0,0.0,57273.0,58.0,83120.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,119.0,4.0,0.0,1.0,0.0,0.0,0.0,57089.0,58.0,83020.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,57089.0,58.0,83020.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,175.0,-1.0,90.0,6.0,0.0,1.0,0.0,0.0,0.0,50633.0,58.0,82309.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,170.0,3.0,0.0,1.0,0.0,0.0,0.0,54237.0,58.0,85067.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-3.0,173.0,4.0,0.0,5.0,0.0,0.0,0.0,67239.0,58.0,92094.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,111.0,39.0,144.0,3.0,0.0,2.0,0.0,0.0,0.0,96615.0,58.0,131437.0,1.0,1.0
13.0,-85.0,-7.0,27.0,0.0,0.0,-1.0,-1.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,100975.0,58.0,134258.0,1.0,1.0
13.0,-91.0,-8.0,12.0,0.0,-62.0,-1.0,-1.0,21.0,1.0,3.0,8.0,5.0,5.0,5.0,100975.0,58.0,134258.0,1.0,1.0
13.0,-91.0,-8.0,12.0,1.0,-500.0,4201.0,-1.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,213514.0,58.0,186325.0,1.0,1.0
13.0,-91.0,-8.0,12.0,0.0,0.0,4336.0,-27.0,331.0,9.0,0.0,3.0,0.0,0.0,0.0,143280.0,58.0,158961.0,1.0,1.0
13.0,-91.0,-8.0,12.0,0.0,0.0,-1.0,-1.0,140.0,4.0,0.0,0.0,0.0,0.0,0.0,139138.0,58.0,158101.0,1.0,1.0
20.0,-95.0,-11.0,12.0,1.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,139348.0,58.0,159326.0,1.0,1.0
20.0,-95.0,-11.0,12.0,0.0,0.0,39.0,11.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,132515.0,58.0,148291.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,132567.0,58.0,147474.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,130583.0,58.0,144705.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,37.0,-1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,124166.0,58.0,138506.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,122208.0,58.0,136715.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,17.0,-14.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,94391.0,58.0,107452.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,42.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,94349.0,58.0,106423.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,289.0,2.0,0.0,0.0,0.0,0.0,0.0,92514.0,58.0,104805.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,91083.0,58.0,103636.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,88685.0,58.0,102545.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,78319.0,58.0,95705.0,1.0,1.0
20.0,-84.0,-11.0,30.0,0.0,0.0,35.0,-1.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,76706.0,58.0,94637.0,1.0,1.0
13.0,-81.0,-5.0,30.0,1.0,0.0,0.0,-1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,92339.0,16981.0,104733.0,1.0,0.0
13.0,-81.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91461.0,16981.0,104626.0,1.0,0.0
13.0,-81.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92824.0,16981.0,106266.0,1.0,0.0
13.0,-81.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,264.0,4.0,0.0,0.0,0.0,0.0,0.0,91455.0,16981.0,105646.0,1.0,0.0
13.0,-81.0,-5.0,30.0,0.0,0.0,-1.0,-1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,92002.0,16981.0,104699.0,1.0,0.0
13.0,-91.0,-17.0,3.0,0.0,0.0,-1.0,-3.0,265.0,3.0,0.0,0.0,0.0,0.0,0.0,99934.0,16981.0,111300.0,1.0,0.0
13.0,-91.0,-17.0,3.0,0.0,0.0,57.0,-1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,102837.0,16981.0,115479.0,1.0,0.0
13.0,-76.0,-6.0,30.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111062.0,16981.0,120623.0,1.0,0.0
13.0,-76.0,-6.0,30.0,0.0,0.0,-1.0,-1.0,265.0,8.0,0.0,3.0,0.0,0.0,0.0,109760.0,16981.0,118585.0,1.0,0.0
13.0,-76.0,-6.0,30.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,107266.0,16981.0,119212.0,1.0,0.0
13.0,-76.0,-6.0,30.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106459.0,16981.0,118686.0,1.0,0.0
13.0,-76.0,-6.0,30.0,0.0,0.0,-1.0,-1.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,106190.0,16981.0,118658.0,1.0,0.0
13.0,-76.0,-6.0,30.0,0.0,1.0,-1.0,-6.0,76.0,2.0,1.0,4.0,2.0,3.0,1.0,113758.0,27428.0,112412.0,1.0,0.0
13.0,-91.0,-11.0,30.0,1.0,0.0,-1.0,-6.0,106.0,3.0,1.0,2.0,1.0,1.0,1.0,106190.0,16981.0,118658.0,1.0,0.0
13.0,-91.0,-11.0,30.0,0.0,-1.0,-1.0,-6.0,8.0,1.0,3.0,6.0,8.0,4.0,3.0,113759.0,27428.0,112413.0,1.0,0.0
13.0,-91.0,-11.0,30.0,0.0,-26.0,-1.0,-6.0,1.0,1.0,4.0,5.0,8.0,8.0,7.0,106190.0,16981.0,118658.0,1.0,0.0
13.0,-91.0,-11.0,30.0,0.0,-3.0,345.0,31.0,83.0,8.0,0.0,4.0,0.0,0.0,0.0,285247.0,16981.0,243573.0,1.0,0.0
20.0,-82.0,-11.0,20.0,1.0,0.0,0.0,-9.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,296870.0,16981.0,252893.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,102.0,-13.0,236.0,5.0,0.0,0.0,0.0,0.0,0.0,358154.0,16981.0,292038.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423031.0,16981.0,334153.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484970.0,16981.0,377866.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509590.0,16981.0,392375.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,507245.0,16981.0,390404.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349842.0,16981.0,248302.0,1.0,0.0
13.0,-90.0,-13.0,28.0,1.0,0.0,29.0,-1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,335970.0,16981.0,241575.0,1.0,0.0
20.0,-82.0,-11.0,20.0,1.0,0.0,0.0,-9.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,296870.0,16981.0,252893.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,102.0,-13.0,236.0,5.0,0.0,0.0,0.0,0.0,0.0,358154.0,16981.0,292038.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398839.0,16981.0,317933.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423031.0,16981.0,334153.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484970.0,16981.0,377866.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509590.0,16981.0,392375.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,507245.0,16981.0,390404.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504056.0,16981.0,384976.0,1.0,0.0
20.0,-82.0,-11.0,20.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349842.0,16981.0,248302.0,1.0,0.0
13.0,-90.0,-13.0,28.0,1.0,0.0,29.0,-1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,335970.0,16981.0,241575.0,1.0,0.0
13.0,-90.0,-13.0,28.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321008.0,16981.0,230065.0,1.0,0.0
13.0,-90.0,-13.0,28.0,0.0,0.0,46.0,-12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,300286.0,16981.0,217952.0,1.0,0.0
13.0,-90.0,-13.0,28.0,0.0,-5.0,-1.0,-1.0,6.0,0.0,1.0,4.0,1.0,3.0,1.0,300286.0,16981.0,217952.0,1.0,0.0
13.0,-90.0,-13.0,28.0,1.0,0.0,-1.0,-1.0,17.0,0.0,1.0,1.0,1.0,4.0,1.0,300286.0,16981.0,217952.0,1.0,0.0
13.0,-90.0,-13.0,28.0,0.0,2.0,-1.0,-1.0,62.0,4.0,0.0,1.0,0.0,0.0,0.0,299514.0,16981.0,220890.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,123.0,-3.0,83.0,5.0,0.0,1.0,1.0,0.0,0.0,245643.0,16981.0,205648.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-50.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,294491.0,16981.0,256045.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,294491.0,16981.0,256045.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286046.0,16981.0,251861.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286046.0,16981.0,251861.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286046.0,16981.0,251861.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286046.0,16981.0,251861.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285884.0,16981.0,252065.0,1.0,0.0
13.0,-83.0,-5.0,27.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,285660.0,16981.0,252034.0,1.0,0.0
13.0,-83.0,-5.0,27.0,1.0,0.0,3041.0,-1.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,162679.0,16981.0,180436.0,1.0,0.0
20.0,-78.0,-11.0,24.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163137.0,16981.0,182929.0,1.0,0.0
20.0,-78.0,-11.0,24.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162649.0,16981.0,182287.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103730.0,16313.0,196311.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,49.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103730.0,16313.0,196311.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,103331.0,16313.0,196229.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102567.0,16313.0,195677.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,58.0,-5.0,175.0,6.0,0.0,0.0,0.0,0.0,0.0,107892.0,16313.0,201536.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,-7.0,348.0,6.0,0.0,2.0,0.0,0.0,0.0,97816.0,14714.0,185540.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,1.0,3.0,131.0,2.0,0.0,2.0,0.0,0.0,0.0,97488.0,14714.0,177701.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,96617.0,14714.0,175355.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96617.0,14714.0,175355.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,11.0,-6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,93365.0,14630.0,168709.0,1.0,0.0
20.0,-80.0,-11.0,30.0,0.0,0.0,-1.0,52.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,72338.0,14630.0,116081.0,1.0,0.0
13.0,-87.0,-7.0,5.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70958.0,14630.0,115985.0,1.0,0.0
13.0,-87.0,-7.0,5.0,1.0,0.0,386.0,-1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,72765.0,14630.0,123510.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,9.0,-1.0,-1.0,10.0,0.0,1.0,4.0,1.0,2.0,1.0,72765.0,14630.0,123510.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,10.0,-1.0,-6.0,24.0,2.0,2.0,4.0,5.0,5.0,4.0,81627.0,28333.0,117334.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,-1.0,-1.0,-6.0,27.0,1.0,1.0,2.0,4.0,2.0,3.0,72765.0,14630.0,123510.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,-7.0,7915.0,-48.0,41.0,2.0,0.0,4.0,0.0,0.0,0.0,195105.0,14714.0,220980.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157826.0,14714.0,178905.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157825.0,14714.0,178600.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,54.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,116741.0,14714.0,147700.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116741.0,14714.0,147700.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127899.0,16313.0,154886.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,-1.0,55.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,62282.0,16313.0,99703.0,1.0,0.0
13.0,-87.0,-7.0,5.0,0.0,0.0,-1.0,-2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,56766.0,16313.0,96805.0,1.0,0.0
13.0,-91.0,-5.0,21.0,0.0,0.0,1.0,-15.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,41654.0,16313.0,81772.0,1.0,0.0
20.0,-106.0,-11.0,16.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54172.0,16313.0,89970.0,1.0,0.0
20.0,-106.0,-11.0,16.0,0.0,0.0,-1.0,-3.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,51935.0,16313.0,86014.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,1.0,-4.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,46183.0,16313.0,81751.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,46183.0,16313.0,81751.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,1.0,-1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,45586.0,16313.0,80516.0,1.0,0.0
20.0,-82.0,-11.0,31.0,0.0,0.0,-1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,45586.0,16313.0,80516.0,1.0,0.0
13.0,-81.0,-4.0,30.0,0.0,0.0,-1.0,-5.0,67.0,1.0,0.0,1.0,1.0,0.0,0.0,123586.0,21276.0,162099.0,1.0,1.0
